2009-2010 Fall Enrollment by Home Primary Language by District,,,,,,,,,,,
Source: MARSS Fall FY10,,,,,,,,,,,
,,,,,,,,,,,
fiscalYear,districtNumber,districtType,districtName,languageName,homePrimaryLanguage,enrollments,countyCode,CountyName,eco_dev_rgn,strata,startaName
09-10,0012,01,CENTENNIAL PUBLIC SCHOOL DISTRICT,LUGANDA                       ,095,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0012,01,CENTENNIAL PUBLIC SCHOOL DISTRICT,TIGRINYA                      ,071,4,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0012,01,CENTENNIAL PUBLIC SCHOOL DISTRICT,CAMBODIAN                     ,005,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0012,01,CENTENNIAL PUBLIC SCHOOL DISTRICT,HMONG                         ,020,102,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0012,01,CENTENNIAL PUBLIC SCHOOL DISTRICT,NUER                          ,076,5,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0012,01,CENTENNIAL PUBLIC SCHOOL DISTRICT,GERMAN                        ,017,3,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0012,01,CENTENNIAL PUBLIC SCHOOL DISTRICT,ARABIC                        ,002,7,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0012,01,CENTENNIAL PUBLIC SCHOOL DISTRICT,ITALIAN                       ,023,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,"ENGLISH, CREOLIZED            ",057,9,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,OROMO                         ,074,24,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,LITHUANIAN                    ,031,2,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,TIBETAN                       ,073,34,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,AMHARIC                       ,063,37,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,HINDI                         ,019,12,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,LAOTIAN                       ,028,2,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,AFGHAN                        ,060,2,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,VIETNAMESE                    ,051,16,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,HAWAIIAN                      ,056,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,ADANGME/AKAN/DAGOMBA/DAGBANE/FANTE/FANTI/GA/TWI/EWE/GURMA                       ,083,2,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,ENGLISH                       ,011,1787,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,AFRIKAANS                     ,001,4,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,YORUBA                        ,075,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,PERSIAN                       ,013,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,JAPANESE                      ,024,2,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,TIGRINYA                      ,071,8,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,CEBUANO                       ,036,3,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,HMONG                         ,020,54,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,PAMPA/SARAMO/ITONAMA/AYMARA/ARAUCANIAN/PALENQUE/ARAWAK ,079,2,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,THAI                          ,047,5,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,INDONESIAN                    ,032,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,ARABIC                        ,002,60,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,SPANISH                       ,045,660,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,GERMAN                        ,017,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,HAUSA                         ,066,2,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,FRENCH                        ,015,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,SERBO-CROATIAN                ,041,24,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,NORWEGIAN                     ,034,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,CHINESE                       ,007,7,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,UKRANIAN                      ,049,4,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,DAKOTAH                       ,008,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,RUSSIAN                       ,040,4,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,CAMBODIAN                     ,005,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,SOMALI                        ,069,105,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,RUSSIAN                       ,040,2,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,"ENGLISH, CREOLIZED            ",057,12,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,SWAHILI                       ,070,3,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,TIBETAN                       ,073,6,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,AFGHAN                        ,060,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,ARMENIAN                      ,003,3,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,OROMO                         ,074,23,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,AFRIKAANS                     ,001,14,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,2401,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,GERMAN                        ,017,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,ARABIC                        ,002,39,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,TIGRINYA                      ,071,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,SERBO-CROATIAN                ,041,6,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,HINDI                         ,019,7,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,FRENCH                        ,015,3,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,HMONG                         ,020,50,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,SOMALI                        ,069,53,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,KRIO                          ,077,8,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,KOREAN                        ,026,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,SPANISH                       ,045,141,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,NUER                          ,076,7,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,LAOTIAN                       ,028,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,VIETNAMESE                    ,051,24,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,CHINESE                       ,007,2,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,CEBUANO                       ,036,2,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT,HMONG                         ,020,121,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,5167,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT,SPANISH                       ,045,24,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT,KOREAN                        ,026,2,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT,THAI                          ,047,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT,CHINESE                       ,007,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT,ROMANIAN                      ,039,2,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT,RUSSIAN                       ,040,48,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT,UKRANIAN                      ,049,15,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT,CEBUANO                       ,036,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT,BELORUSSIAN                   ,102,2,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT,SLOVAK                        ,043,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,INDONESIAN                    ,032,2,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,THAI                          ,047,2,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,ROMANIAN                      ,039,2,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,FRENCH                        ,015,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,CAMBODIAN                     ,005,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,SPANISH                       ,045,227,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,RWANDA/SOTHO/ZULU                        ,093,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,ADANGME/AKAN/DAGOMBA/DAGBANE/FANTE/FANTI/GA/TWI/EWE/GURMA                       ,083,1,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,RUSSIAN                       ,040,5,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,TIGRINYA                      ,071,2,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,ARMENIAN                      ,003,2,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,OROMO                         ,074,6,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,KOREAN                        ,026,11,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,ENGLISH                       ,011,4089,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,"ENGLISH, CREOLIZED            ",057,9,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,VIETNAMESE                    ,051,87,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,AMHARIC                       ,063,13,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,ALBANIAN                      ,072,2,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,SOMALI                        ,069,13,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,GERMAN                        ,017,2,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
09-10,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,HMONG                         ,020,79,02,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
