,,,,,,,,,,,
fiscalYear,districtNumber,districtType,districtName,languageName,homePrimaryLanguage,enrollments,countyCode,CountyName,eco_dev_rgn,strata,startaName
07-08,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,POLISH                        ,037,1,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,CAMBODIAN                     ,005,141,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,SIGN LANGUAGE                 ,042,9,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,BULGARIAN                     ,064,1,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,YORUBA                        ,075,2,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,SINGHALESE                    ,058,1,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,SOMALI                        ,069,413,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,HAUSA                         ,066,1,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,MONGOLIAN                     ,025,2,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,NOT SPECIFIC                  ,052,2,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,CHINESE                       ,007,65,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,OROMO                         ,074,9,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,ROMANIAN                      ,039,1,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,AFRIKAANS                     ,001,2,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,KOREAN                        ,026,22,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,HMONG                         ,020,35,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,FRENCH                        ,015,6,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,SERBO-CROATIAN                ,041,8,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,NEPALI                        ,068,2,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,NUER                          ,076,14,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,RWANDA/SOTHO/ZULU                        ,093,2,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,AMHARIC                       ,063,44,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,CEBUANO                       ,036,20,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,HAWAIIAN                      ,056,20,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,ADANGME/AKAN/DAGOMBA/DAGBANE/FANTE/FANTI/GA/TWI/EWE/GURMA                       ,083,7,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,FINNISH                       ,014,1,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,KRIO                          ,077,2,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,SWAHILI                       ,070,21,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,HAUSA                         ,066,2,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,ADANGME/AKAN/DAGOMBA/DAGBANE/FANTE/FANTI/GA/TWI/EWE/GURMA                       ,083,7,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,SERBO-CROATIAN                ,041,4,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,NUER                          ,076,4,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,GERMAN                        ,017,7,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,CEBUANO                       ,036,12,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,DANISH                        ,009,1,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,ARABIC                        ,002,7,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,KOREAN                        ,026,2,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,DAKOTAH                       ,008,1,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,HMONG                         ,020,23,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,ENGLISH                       ,011,5748,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,TIBETAN                       ,073,2,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,VIETNAMESE                    ,051,22,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,HUNGARIAN                     ,021,2,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,SOMALI                        ,069,3,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,"ENGLISH, CREOLIZED            ",057,2,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,CAMBODIAN                     ,005,40,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,AMERICAN INDIAN               ,006,2,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,FRENCH                        ,015,1,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,LAOTIAN                       ,028,27,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,AMHARIC                       ,063,6,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,THAI                          ,047,1,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,PERSIAN                       ,013,1,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,CUTCHI                        ,010,7,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,ITALIAN                       ,023,2,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,CHINESE                       ,007,14,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,SIGN LANGUAGE                 ,042,1,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,INDONESIAN                    ,032,1,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,RUSSIAN                       ,040,41,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,SPANISH                       ,045,185,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,SWAHILI                       ,070,1,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,IBO                           ,065,1,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,UKRANIAN                      ,049,3,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,HINDI                         ,019,7,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT   ,NOT SPECIFIC                  ,052,7,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT   ,SPANISH                       ,045,163,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT   ,ARABIC                        ,002,11,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT   ,TIGRINYA                      ,071,1,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT   ,LAOTIAN                       ,028,8,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT   ,BULGARIAN                     ,064,1,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT   ,ENGLISH                       ,011,10814,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT   ,CHINESE                       ,007,13,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT   ,FRENCH                        ,015,1,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT   ,RUSSIAN                       ,040,22,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT   ,HINDI                         ,019,6,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT   ,CAMBODIAN                     ,005,15,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT   ,ADANGME/AKAN/DAGOMBA/DAGBANE/FANTE/FANTI/GA/TWI/EWE/GURMA                       ,083,1,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
07-08,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT   ,SWAHILI                       ,070,9,19,Dakota                                       ,11 ,2,County Metro Area excluding MPLS/STP
