sub_cde,dat_yer,dst_num,dst_tye,district,language,homprm_lng,k12count,d_county,county,eco_dev,stratanum,strata
F,06-07,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,POLISH,037,3,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,ROMANIAN,039,1,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,RUSSIAN,040,89,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,SERBO-CROATIAN,041,6,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,SIGN LANGUAGE,042,11,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,SINGHALESE,058,1,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,SLOVAK,043,1,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,SOMALI,069,350,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,SPANISH,045,642,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,SWAHILI,070,14,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,THAI,047,2,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,TIGRINYA,071,6,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,TURKISH,048,2,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,UKRANIAN,049,24,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,VIETNAMESE,051,194,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,YORUBA,075,2,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,AFRIKAANS,001,4,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,AMERICAN INDIAN,006,2,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,AMHARIC,063,3,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,ARABIC,002,8,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,CAMBODIAN,005,47,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,CEBUANO,036,15,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,CHINESE,007,15,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,CHIPPEWA,035,1,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,CUTCHI,010,2,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,DAKOTAH,008,2,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,DANISH,009,1,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,ENGLISH,011,5609,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,"ENGLISH, CREOLIZED",057,2,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,GERMAN,017,5,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,GREEK,054,1,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,HAUSA,066,2,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,HINDI,019,5,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,HMONG,020,18,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,HUNGARIAN,021,2,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,IBO,065,1,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,INDONESIAN,032,1,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,KOREAN,026,1,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,LAOTIAN,028,23,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,PERSIAN,013,1,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,RUSSIAN,040,40,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,SERBO-CROATIAN,041,4,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,SIGN LANGUAGE,042,1,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,SOMALI,069,3,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,SPANISH,045,162,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,SWAHILI,070,6,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,THAI,047,1,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,TIGRINYA,071,1,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,UKRANIAN,049,3,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,VIETNAMESE,051,15,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,AFRIKAANS,001,8,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,ALBANIAN,072,6,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,ARABIC,002,12,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,BULGARIAN,064,1,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,CAMBODIAN,005,10,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,CEBUANO,036,2,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,CHINESE,007,8,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,CZECH,004,2,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,ENGLISH,011,10720,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,"ENGLISH, CREOLIZED",057,5,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,FRENCH,015,1,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,GERMAN,017,6,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,HINDI,019,1,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,HMONG,020,14,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,ITALIAN,023,1,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,JAPANESE,024,4,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,KOREAN,026,1,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,LAOTIAN,028,4,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,NOT AVAILABLE,053,1,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,NOT SPECIFIC,052,8,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,OROMO,074,1,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,PAMPA,079,3,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,PERSIAN,013,2,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,PORTUGUESE,038,3,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,RUSSIAN,040,26,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,SERBO-CROATIAN,041,3,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,SOMALI,069,10,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,SPANISH,045,133,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,SWAHILI,070,5,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,SWEDISH,046,1,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,THAI,047,1,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,UKRANIAN,049,5,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,VIETNAMESE,051,29,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0195,01,RANDOLPH PUBLIC SCHOOL DISTRICT,CEBUANO,036,1,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0195,01,RANDOLPH PUBLIC SCHOOL DISTRICT,ENGLISH,011,512,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,ADANGME,083,9,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,AFGHAN,060,1,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,AFRIKAANS,001,8,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,AMERICAN INDIAN,006,1,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,AMHARIC,063,77,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,ARABIC,002,53,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,ARMENIAN,003,1,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,BALINESE,086,2,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,BULGARIAN,064,6,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,BURMESE,055,1,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,CAMBODIAN,005,81,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,CEBUANO,036,49,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,CHINESE,007,182,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,CUTCHI,010,89,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,CZECH,004,2,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,DAKOTAH,008,1,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,DANISH,009,2,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,DUTCH,033,1,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,ENGLISH,011,25127,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,"ENGLISH, CREOLIZED",057,13,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,ESTONIAN,012,2,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,FINNISH,014,3,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,FRENCH,015,11,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,GERMAN,017,15,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,GREEK,054,3,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,HAITIAN CREOLE,085,1,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,HAWAIIAN,056,2,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,HEBREW,018,2,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,HINDI,019,81,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,HMONG,020,143,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,HUNGARIAN,021,1,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,IBO,065,6,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,INDONESIAN,032,5,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,ITALIAN,023,3,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,JAPANESE,024,23,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,KAMBA,088,2,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,KOREAN,026,66,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,KRIO,077,1,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,LAOTIAN,028,95,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,LITHUANIAN,031,1,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,MONGOLIAN,025,3,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,NEPALI,068,4,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,NORWEGIAN,034,1,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,NOT AVAILABLE,053,16,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,NOT SPECIFIC,052,8,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,NUER,076,16,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,OROMO,074,6,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,PERSIAN,013,15,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,POLISH,037,9,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,PORTUGUESE,038,10,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,ROMANIAN,039,4,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,RUSSIAN,040,165,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,SERBO-CROATIAN,041,5,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,SIGN LANGUAGE,042,11,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,SINGHALESE,058,3,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,SLOVAK,043,1,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,SOMALI,069,130,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,SPANISH,045,738,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,SWAHILI,070,16,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,SWEDISH,046,13,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,THAI,047,4,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,TIBETAN,073,2,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,TIGRINYA,071,15,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,TURKISH,048,7,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,UKRANIAN,049,9,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,VIETNAMESE,051,231,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,YORUBA,075,3,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,AFRIKAANS,001,1,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,AMHARIC,063,12,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,ARABIC,002,14,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,ARMENIAN,003,1,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,CAMBODIAN,005,15,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,CEBUANO,036,6,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,CHINESE,007,17,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,CUTCHI,010,19,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,DANISH,009,1,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,ENGLISH,011,3754,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,"ENGLISH, CREOLIZED",057,3,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,FRENCH,015,2,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,GERMAN,017,3,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,HAWAIIAN,056,2,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,HEBREW,018,6,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,HINDI,019,4,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,HMONG,020,35,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,IBO,065,3,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,JAPANESE,024,4,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
F,06-07,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,KOREAN,026,1,19,DAKOTA,11,2,7 County Metro Area excluding MPLS/STP
