fiscalYear,districtNumber,districtType,districtName,languageName,homePrimaryLanguage,enrollments,countyCode,CountyName,eco_dev_rgn,strata,startaName
08-09,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,HMONG                         ,020,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,NDELBELE/SHONA                      ,099,4,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,LAOTIAN                       ,028,12,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,RUSSIAN                       ,040,174,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,NOT SPECIFIC                  ,052,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,SWAHILI                       ,070,11,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,ADANGME/AKAN/DAGOMBA/DAGBANE/FANTE/FANTI/GA/TWI/EWE/GURMA                       ,083,5,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,HEBREW                        ,018,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,LATVIAN                       ,029,5,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,LITHUANIAN                    ,031,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,SERBO-CROATIAN                ,041,2,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,FRENCH                        ,015,5,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,"ENGLISH, CREOLIZED            ",057,5,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,CEBUANO                       ,036,4,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,UKRANIAN                      ,049,5,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,LAOTIAN                       ,028,98,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,PORTUGUESE                    ,038,2,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,AFRIKAANS                     ,001,8,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,BURMESE                       ,055,2,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,CAMBODIAN                     ,005,110,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,TIBETAN                       ,073,4,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,SLAVONIAN                     ,044,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,VIETNAMESE                    ,051,130,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,4890,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,OROMO                         ,074,4,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,AMHARIC                       ,063,3,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,SOMALI                        ,069,58,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,PERSIAN                       ,013,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,HMONG                         ,020,6,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,HINDI                         ,019,27,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,CHINESE                       ,007,53,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,INDONESIAN                    ,032,2,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,POLISH                        ,037,2,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,NEPALI                        ,068,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,TIGRINYA                      ,071,4,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,CUTCHI                        ,010,86,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,BULGARIAN                     ,064,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,KOREAN                        ,026,5,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,TURKISH                       ,048,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,THAI                          ,047,4,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,SPANISH                       ,045,701,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0721,01,NEW PRAGUE AREA SCHOOLS,CHINESE                       ,007,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0721,01,NEW PRAGUE AREA SCHOOLS,SPANISH                       ,045,22,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0721,01,NEW PRAGUE AREA SCHOOLS,VIETNAMESE                    ,051,3,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0721,01,NEW PRAGUE AREA SCHOOLS,ARABIC                        ,002,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0721,01,NEW PRAGUE AREA SCHOOLS,LAOTIAN                       ,028,6,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0721,01,NEW PRAGUE AREA SCHOOLS,RUSSIAN                       ,040,7,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0721,01,NEW PRAGUE AREA SCHOOLS,NUER                          ,076,3,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0721,01,NEW PRAGUE AREA SCHOOLS,CAMBODIAN                     ,005,3,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0721,01,NEW PRAGUE AREA SCHOOLS,CEBUANO                       ,036,1,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0721,01,NEW PRAGUE AREA SCHOOLS,ENGLISH                       ,011,3488,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0721,01,NEW PRAGUE AREA SCHOOLS,KRIO                          ,077,2,70,Scott                                        ,11,2,County Metro Area excluding MPLS/STP
08-09,0726,01,BECKER PUBLIC SCHOOL DISTRICT,HMONG                         ,020,4,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
08-09,0726,01,BECKER PUBLIC SCHOOL DISTRICT,CUTCHI                        ,010,1,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
08-09,0726,01,BECKER PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,2764,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
08-09,0726,01,BECKER PUBLIC SCHOOL DISTRICT,RUSSIAN                       ,040,38,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
08-09,0726,01,BECKER PUBLIC SCHOOL DISTRICT,CHINESE                       ,007,1,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
08-09,0726,01,BECKER PUBLIC SCHOOL DISTRICT,SPANISH                       ,045,7,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
08-09,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT,CHINESE                       ,007,4,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
08-09,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT,LAOTIAN                       ,028,3,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
08-09,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT,"ENGLISH, CREOLIZED            ",057,2,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
08-09,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,3384,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
08-09,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT,VIETNAMESE                    ,051,1,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
08-09,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT,ADANGME/AKAN/DAGOMBA/DAGBANE/FANTE/FANTI/GA/TWI/EWE/GURMA                       ,083,2,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
08-09,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT,SPANISH                       ,045,86,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
08-09,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT,SWAHILI                       ,070,1,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
08-09,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT,HMONG                         ,020,5,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
08-09,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT,UKRANIAN                      ,049,1,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
08-09,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT,SIGN LANGUAGE                 ,042,1,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
08-09,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT,RUSSIAN                       ,040,20,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
08-09,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT,GERMAN                        ,017,2,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
08-09,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT,CEBUANO                       ,036,1,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
08-09,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,RUNDI/GEORGIAN/OSSETIAN                          ,082,2,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
08-09,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,KRIO                          ,077,2,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
08-09,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,HMONG                         ,020,101,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
08-09,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,AMHARIC                       ,063,4,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
08-09,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,CAMBODIAN                     ,005,4,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
08-09,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,VIETNAMESE                    ,051,14,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
08-09,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,CUTCHI                        ,010,2,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
08-09,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,GERMAN                        ,017,2,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
08-09,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,LAOTIAN                       ,028,43,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
08-09,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,PORTUGUESE                    ,038,2,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
08-09,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,JAPANESE                      ,024,2,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
08-09,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,UKRANIAN                      ,049,21,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
08-09,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,HINDI                         ,019,10,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
08-09,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,THAI                          ,047,3,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
08-09,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,SERBO-CROATIAN                ,041,1,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
08-09,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,"ENGLISH, CREOLIZED            ",057,22,71,Sherburne                                    ,07W,3,Outstate - Enrollment 2000 or more
