,,,,,,,,,,,
fiscalYear,districtNumber,districtType,districtName,languageName,homePrimaryLanguage,enrollments,countyCode,CountyName,eco_dev_rgn,strata,strataName
10-11,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Adangme,083,2,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Afrikaans,001,4,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Amharic,063,37,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Arabic,002,73,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Arawak,079,2,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Bosnian,041,23,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Cebuano,036,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,"Chinese, Mandarin ",007,6,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Dakota,008,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,English,011,1819,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,"English, Creolized",057,10,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Farsi ,013,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,"Filipino, Pilipino",126,3,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,French,015,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Fulah,066,2,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Hindi ,019,14,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Hmong,020,41,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,"Indonesian, Bahasa Indonesian",032,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Japanese,024,2,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,"Khmer, Cambodian ",005,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,"Lao, Laotian ",028,2,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Lithuanian,031,2,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Norwegian,034,2,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,"Oromo, Afan Oromo, Oromiffa ",074,27,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Pashto ,060,2,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Portuguese,038,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Quichua,170,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Russian,040,4,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Somali,069,112,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Spanish,045,659,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,"Swahili, Kiswahili ",070,2,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Thai,047,3,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Tibetan,073,34,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Tigrinya,071,8,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Ukrainian,049,3,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Vietnamese,051,19,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Yoruba,075,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,Afrikaans,001,16,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,Amharic,063,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,Arabic,002,51,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,Armenian,003,4,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,Bosnian,041,7,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,Cebuano,036,3,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,"Chinese, Mandarin ",007,2,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,English,011,2365,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,"English, Creolized",057,15,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,French,015,4,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,German,017,2,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,Grebo,077,9,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,Hindi ,019,10,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,Hmong,020,70,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,"Lao, Laotian ",028,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,Not Specific,052,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,Nuer,076,9,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,"Oromo, Afan Oromo, Oromiffa ",074,21,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,Russian,040,4,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,Somali,069,59,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,Spanish,045,168,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,"Swahili, Kiswahili ",070,2,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,Tibetan,073,13,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,Tigrinya,071,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,Vietnamese,051,22,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,Belorusan,102,2,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,Cebuano,036,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,"Chinese, Mandarin ",007,2,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,English,011,4999,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,Hmong,020,104,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,Korean,026,2,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,Romanian,039,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,Russian,040,37,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,Slovak,043,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,Spanish,045,21,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,Thai,047,2,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,Ukrainian,049,14,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,Adangme,083,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,Afrikaans,001,7,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,Albanian,072,2,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,Amharic,063,11,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,Arabic,002,64,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,Armenian,003,2,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,Bengali,010,4,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,Bosnian,041,41,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,Bulgarian,064,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,Cebuano,036,6,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,"Chinese, Mandarin ",007,20,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,English,011,4107,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,"English, Creolized",057,6,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,"Filipino, Pilipino",126,2,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,French,015,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,German,017,2,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,Grebo,077,6,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,Haitian Creole,085,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,Hindi ,019,21,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,Hmong,020,77,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,Hungarian,021,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,Igbo,065,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,"Indonesian, Bahasa Indonesian",032,3,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,Japanese,024,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,"Khmer, Cambodian ",005,4,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,"Kissi, Gissi ",273,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,Korean,026,12,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,"Lao, Laotian ",028,3,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,Not Specific,052,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,"Oromo, Afan Oromo, Oromiffa ",074,8,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,Romanian,039,2,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,Russian,040,7,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,Rwanda,093,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,"Sign Language, ASL",042,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,Somali,069,10,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,Spanish,045,261,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,"Swahili, Kiswahili ",070,6,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,Telugu,119,1,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,Thai,047,3,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,Tibetan,073,3,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,Tigrinya,071,2,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,Ukrainian,049,8,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,Vietnamese,051,102,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,Yoruba,075,2,02,Anoka                                        ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,Cebuano,036,1,03,Becker                                       ,04 ,3,Outstate - Enrollment 2000 or more
10-11,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,English,011,2740,03,Becker                                       ,04 ,3,Outstate - Enrollment 2000 or more
